timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1459594800,Apr 02 2016 - 11:00am,complete,21085,Malmö FF,Norrköping,N/A,1,0.00,0.00,2.47,1.67,3,1,4,2,1,1,"44,76,90'2","16",6,3,3,0,2,0,1,2,2,0,13,9,7,2,6,7,10,8,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.74,3.92,5.10,0.00,0.00,0.00,0.00,0.00,0.00,Swedbank Stadion
1459605600,Apr 02 2016 - 2:00pm,complete,10177,Kalmar,Jönköpings Södra,N/A,1,0.00,0.00,1.67,1.00,0,1,1,1,0,1,"","15",7,4,0,0,2,0,0,0,1,1,10,9,2,6,8,3,11,10,63,37,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.93,3.60,4.37,0.00,0.00,0.00,0.00,0.00,0.00,Guldfågeln Arena
1459688400,Apr 03 2016 - 1:00pm,complete,5916,Häcken,Elfsborg,N/A,1,0.00,0.00,1.53,1.13,2,1,3,1,1,0,"5,83","88",1,6,3,1,2,0,0,4,0,2,10,20,6,13,4,7,14,12,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.53,3.47,2.92,0.00,0.00,0.00,0.00,0.00,0.00,Bravida Arena
1459688400,Apr 03 2016 - 1:00pm,complete,23480,AIK,GIF Sundsvall,N/A,1,0.00,0.00,2.20,1.00,1,1,2,2,1,1,"43","42",-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.43,4.84,8.55,0.00,0.00,0.00,0.00,0.00,0.00,Friends Arena
1459688400,Apr 03 2016 - 1:00pm,complete,3344,Gefle,Helsingborg,N/A,1,0.00,0.00,0.80,0.87,1,1,2,1,0,1,"79","9",3,3,3,0,1,0,2,1,0,1,6,12,3,6,3,6,8,11,46,54,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.52,3.40,2.99,0.00,0.00,0.00,0.00,0.00,0.00,Gavlevallen
1459697400,Apr 03 2016 - 3:30pm,complete,5326,Falkenberg,IFK Göteborg,N/A,1,0.00,0.00,0.33,1.07,0,2,2,1,0,1,"","39,58",5,8,2,0,2,0,1,1,1,1,10,8,3,4,7,4,14,7,46,54,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.04,4.07,1.63,0.00,0.00,0.00,0.00,0.00,0.00,Falkenbergs IP (Falkenberg)
1459697400,Apr 03 2016 - 3:30pm,complete,11247,Örebro,Djurgården,N/A,1,0.00,0.00,1.53,1.20,0,2,2,1,0,1,"","24,56",7,10,2,0,0,0,1,1,0,0,12,23,5,10,7,13,9,11,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.60,3.39,2.89,0.00,0.00,0.00,0.00,0.00,0.00,Behrn Arena
1459789200,Apr 04 2016 - 5:00pm,complete,31756,Hammarby,Östersunds FK,N/A,1,0.00,0.00,1.40,0.93,1,1,2,2,1,1,"14","35",4,7,4,0,3,0,2,2,1,2,14,13,5,7,9,6,15,7,42,58,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.75,3.81,5.19,0.00,0.00,0.00,0.00,0.00,0.00,Tele2 Arena
1459960200,Apr 06 2016 - 4:30pm,complete,6321,Jönköpings Södra,Malmö FF,N/A,2,0.00,0.00,1.33,1.80,3,2,5,2,1,1,"26,47,62","4,78",3,4,2,1,2,0,2,1,1,1,4,8,2,6,2,2,14,12,41,59,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.54,4.05,1.67,0.00,0.00,0.00,0.00,0.00,0.00,Stadsparksvallen
1459960200,Apr 06 2016 - 4:30pm,complete,9786,Norrköping,Kalmar,N/A,2,0.00,0.00,2.33,1.27,4,1,5,1,1,0,"23,47,71,75","66",12,7,2,0,2,0,0,2,1,1,10,14,7,7,3,7,11,12,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.54,4.05,1.67,0.00,0.00,0.00,0.00,0.00,0.00,Östgötaporten
1459960200,Apr 06 2016 - 4:30pm,complete,14583,IFK Göteborg,Häcken,N/A,2,0.00,0.00,2.33,1.13,1,0,1,1,1,0,"8","",8,5,2,0,2,0,0,2,0,2,5,14,4,7,1,7,11,14,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.77,4.53,0.00,0.00,0.00,0.00,0.00,0.00,Gamla Ullevi
1460048400,Apr 07 2016 - 5:00pm,complete,7371,Östersunds FK,AIK,N/A,2,0.00,0.00,1.87,1.80,0,2,2,1,0,1,"","36,50",6,6,1,0,4,0,0,1,3,1,8,11,2,4,6,7,9,20,66,34,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.68,3.51,2.13,0.00,0.00,0.00,0.00,0.00,0.00,Jämtkraft Arena
1460048400,Apr 07 2016 - 5:00pm,complete,4120,GIF Sundsvall,Gefle,N/A,2,0.00,0.00,1.00,1.00,1,2,3,1,1,0,"8","60,85",-1,-1,0,1,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.45,4.03,0.00,0.00,0.00,0.00,0.00,0.00,Norrporten Arena (Sundsvall)
1460048400,Apr 07 2016 - 5:00pm,complete,6214,Helsingborg,Örebro,N/A,2,0.00,0.00,1.07,1.20,1,3,4,1,1,0,"18","53,85,90'4",3,3,2,0,1,0,0,2,1,0,18,16,11,7,7,9,13,12,46,54,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.34,3.48,3.22,0.00,0.00,0.00,0.00,0.00,0.00,Olympia
1460048400,Apr 07 2016 - 5:00pm,complete,8869,Elfsborg,Hammarby,N/A,2,0.00,0.00,2.07,1.20,4,1,5,1,1,0,"6,47,68,74","57",1,8,0,0,2,0,0,0,1,1,6,11,2,3,4,8,13,11,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.70,4.00,5.36,0.00,0.00,0.00,0.00,0.00,0.00,Borås Arena
1460048400,Apr 07 2016 - 5:00pm,complete,15134,Djurgården,Falkenberg,N/A,2,0.00,0.00,1.67,0.33,5,0,5,2,2,0,"6,13,54,67,71","",7,5,0,0,2,0,0,0,1,1,15,8,7,4,8,4,6,8,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.44,4.87,7.89,0.00,0.00,0.00,0.00,0.00,0.00,Tele2 Arena
1460210400,Apr 09 2016 - 2:00pm,complete,3453,Häcken,Norrköping,N/A,3,3.00,0.00,1.53,1.67,1,2,3,1,1,0,"22","60,90'5",3,4,0,0,3,0,0,0,0,3,7,11,3,7,4,4,6,14,50,50,0.00,0.00,0.00,0.00,3.50,100,100,100,50,0,50,100,100,100,4.00,6.00,2.58,3.55,2.81,0.00,0.00,0.00,0.00,0.00,0.00,Bravida Arena
1460293200,Apr 10 2016 - 1:00pm,complete,20516,Hammarby,Helsingborg,N/A,3,1.00,1.00,1.40,0.87,5,1,6,3,2,1,"6,20,52,81,83","4",5,3,1,0,1,0,0,1,0,1,13,9,3,3,10,6,10,12,54,46,0.00,0.00,0.00,0.00,2.00,100,100,0,0,0,50,100,0,50,7.00,5.00,3.26,3.53,2.30,0.00,0.00,0.00,0.00,0.00,0.00,Tele2 Arena
