timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1491044400,Apr 01 2017 - 11:00am,complete,32129,IFK Göteborg,Malmö FF,N/A,1,0.00,0.00,1.33,2.07,1,1,2,2,1,1,"8","34",6,4,3,0,1,0,0,3,0,1,9,8,3,4,6,4,18,7,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.74,3.45,2.70,0.00,0.00,0.00,0.00,0.00,0.00,Nya Ullevi
1491055200,Apr 01 2017 - 2:00pm,complete,5223,Halmstad,Östersunds FK,N/A,1,0.00,0.00,0.93,1.33,1,0,1,1,1,0,"38","",4,9,2,0,2,0,1,1,0,2,7,12,2,2,5,10,9,14,36,64,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.99,3.44,2.50,0.00,0.00,0.00,0.00,0.00,0.00,Örjans Vall
1491138000,Apr 02 2017 - 1:00pm,complete,3459,GIF Sundsvall,AFC Eskilstuna,N/A,1,0.00,0.00,0.93,0.40,3,1,4,3,2,1,"31,41,51","25",4,16,0,0,2,0,0,0,1,1,14,14,8,7,6,7,11,10,55,45,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.07,3.61,3.77,0.00,0.00,0.00,0.00,0.00,0.00,Norrporten Arena (Sundsvall)
1491138000,Apr 02 2017 - 1:00pm,complete,26812,AIK,Häcken,N/A,1,0.00,0.00,1.73,1.67,0,0,0,0,0,0,"","",2,6,1,0,1,1,0,1,1,1,8,14,0,7,8,7,16,16,56,44,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.90,3.79,4.25,0.00,0.00,0.00,0.00,0.00,0.00,Friends Arena
1491147000,Apr 02 2017 - 3:30pm,complete,14533,Norrköping,Hammarby,N/A,1,0.00,0.00,1.73,1.07,2,1,3,2,2,0,"24,40","90'1",4,5,0,0,2,1,0,0,1,2,15,18,7,8,8,10,7,16,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.76,3.97,4.89,0.00,0.00,0.00,0.00,0.00,0.00,Östgötaporten
1491238800,Apr 03 2017 - 5:00pm,complete,7223,Kalmar,Elfsborg,N/A,1,0.00,0.00,1.53,0.93,1,5,6,0,0,0,"50","58,65,75,77,88",5,3,1,0,1,0,0,1,1,0,12,14,5,7,7,7,8,11,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.67,3.42,2.79,0.00,0.00,0.00,0.00,0.00,0.00,Guldfågeln Arena
1491238800,Apr 03 2017 - 5:00pm,complete,26648,Djurgården,Sirius,N/A,1,0.00,0.00,1.87,1.47,0,2,2,0,0,0,"","54,55",5,2,4,0,2,0,1,3,2,0,16,11,5,6,11,5,21,11,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.75,4.69,0.00,0.00,0.00,0.00,0.00,0.00,Tele2 Arena
1491238800,Apr 03 2017 - 5:00pm,complete,7073,Örebro,Jönköpings Södra,N/A,1,0.00,0.00,1.53,0.67,2,1,3,1,1,0,"14,81","48",4,7,2,0,2,1,0,2,0,3,14,14,5,4,9,10,15,28,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.88,3.75,4.43,0.00,0.00,0.00,0.00,0.00,0.00,Behrn Arena
1491660000,Apr 08 2017 - 2:00pm,complete,4611,AFC Eskilstuna,Örebro,N/A,2,0.00,0.00,0.93,0.87,2,2,4,0,0,0,"47,87","65,90'2",12,5,2,0,2,0,2,0,0,2,11,12,3,3,8,9,18,15,56,44,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tunavallen
1491742800,Apr 09 2017 - 1:00pm,complete,4644,Östersunds FK,Norrköping,N/A,2,0.00,0.00,2.00,1.47,1,0,1,1,1,0,"5","",5,5,2,0,2,0,1,1,0,2,18,6,6,3,12,3,9,13,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jämtkraft Arena
1491742800,Apr 09 2017 - 1:00pm,complete,30671,Hammarby,Kalmar,N/A,2,0.00,0.00,1.47,0.60,1,1,2,1,0,1,"90'4","14",8,5,3,0,3,0,0,3,0,3,13,12,5,6,8,6,11,14,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.04,3.71,3.77,0.00,0.00,0.00,0.00,0.00,0.00,Tele2 Arena
1491751800,Apr 09 2017 - 3:30pm,complete,7248,Sirius,IFK Göteborg,N/A,2,0.00,0.00,1.20,1.13,0,2,2,0,0,0,"","63,85",4,2,2,0,3,0,1,1,0,3,6,16,3,8,3,8,4,14,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.02,3.41,2.50,0.00,0.00,0.00,0.00,0.00,0.00,Studenternas IP
1491751800,Apr 09 2017 - 3:30pm,complete,4214,Jönköpings Södra,Halmstad,N/A,2,0.00,0.00,1.33,0.67,2,2,4,1,1,0,"17,51","52,76",8,4,3,0,2,1,2,1,3,0,15,6,9,5,6,1,13,7,63,37,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.89,3.49,4.75,0.00,0.00,0.00,0.00,0.00,0.00,Stadsparksvallen
