timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1554037200,Mar 31 2019 - 1:00pm,complete,3023,Falkenberg,Örebro,Kaspar Sjöberg,1,0.00,0.00,1.27,1.13,1,0,1,0,0,0,"58","",2,4,3,0,2,0,1,2,0,2,7,5,3,2,4,3,15,18,44,56,0.00,0.00,0.97,0.89,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.95,3.25,2.40,1.33,2.05,3.65,6.80,1.80,1.95,Falcon Alkoholfri Arena
1554037200,Mar 31 2019 - 1:00pm,complete,6444,Kalmar,Sirius,Magnus Lindgren,1,0.00,0.00,0.73,0.87,0,2,2,1,0,1,"","9,90'2",7,4,0,0,2,0,0,0,1,1,16,7,6,4,10,3,10,18,56,44,0.00,0.00,1.90,0.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.74,3.55,4.80,1.34,2.05,3.70,7.10,1.95,1.77,Guldfågeln Arena
1554037200,Mar 31 2019 - 1:00pm,complete,29157,AIK,Östersunds FK,Glenn Nyberg,1,0.00,0.00,2.33,0.53,0,0,0,0,0,0,"","",7,3,1,0,2,0,0,1,2,0,12,7,4,3,8,4,15,14,62,38,0.00,0.00,1.63,0.79,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,3.50,6.30,1.43,2.30,4.40,9.10,2.25,1.59,Friends Arena
1554046200,Mar 31 2019 - 3:30pm,complete,11455,Helsingborg,Norrköping,Stefan Johannesson,1,0.00,0.00,1.40,1.60,3,1,4,3,2,1,"8,36,80","20",2,2,1,0,3,0,1,0,1,2,12,8,6,4,6,4,10,11,40,60,0.00,0.00,1.56,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.25,3.25,2.20,1.30,1.95,3.40,6.40,1.74,2.00,Olympia
1554046200,Mar 31 2019 - 3:30pm,complete,3897,AFC Eskilstuna,IFK Göteborg,Kristoffer Karlsson,1,0.00,0.00,1.00,1.27,3,1,4,1,1,0,"29,51,90'1","84",3,6,1,0,1,0,1,0,0,1,11,10,5,5,6,5,15,12,39,61,0.00,0.00,1.39,1.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.45,3.05,3.00,1.44,2.35,4.55,8.80,2.00,1.74,Tunavallen
1554138000,Apr 01 2019 - 5:00pm,complete,8737,Elfsborg,Hammarby,Andreas Ekberg,1,0.00,0.00,1.80,1.60,1,1,2,2,1,1,"42","17",6,6,1,0,2,0,0,1,1,1,13,9,5,3,8,6,16,14,42,58,0.00,0.00,1.57,1.15,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.90,3.25,2.40,1.28,1.91,3.25,5.90,1.69,2.05,Borås Arena
1554138000,Apr 01 2019 - 5:00pm,complete,17543,Malmö FF,Häcken,Mohammed Al Hakim,1,0.00,0.00,2.53,1.53,1,1,2,0,0,0,"46","76",7,2,2,0,2,0,1,1,0,2,10,13,7,5,3,8,11,13,52,48,0.00,0.00,1.50,1.37,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,3.25,4.50,1.36,2.10,3.90,7.60,1.91,1.80,Swedbank Stadion
1554138000,Apr 01 2019 - 5:00pm,complete,20109,Djurgården,GIF Sundsvall,Bojan Pandzic,1,0.00,0.00,2.20,0.47,2,2,4,3,2,1,"10,16","30,56",5,2,0,0,3,0,0,0,1,2,12,9,7,6,5,3,14,11,35,65,0.00,0.00,1.67,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.30,4.55,1.33,2.00,3.60,6.75,1.87,1.87,Tele2 Arena
1554559200,Apr 06 2019 - 2:00pm,complete,4100,GIF Sundsvall,Malmö FF,Kristoffer Karlsson,2,0.00,0.00,0.87,1.80,3,1,4,0,0,0,"65,80,86","79",2,10,1,0,1,0,1,0,0,1,14,18,9,6,5,12,9,10,43,57,0.00,0.00,1.64,2.12,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.65,3.50,1.77,1.30,1.95,3.40,7.50,1.83,1.91,NP3 Arena
1554559200,Apr 06 2019 - 2:00pm,complete,4548,Häcken,Helsingborg,Victor Wolf,2,0.00,0.00,1.73,0.60,2,1,3,1,1,0,"39,49","86",3,8,1,0,2,0,1,0,1,1,9,5,5,4,4,1,17,18,44,56,0.00,0.00,1.34,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.59,3.90,5.60,1.25,1.80,3.00,5.50,1.83,1.91,Bravida Arena
