timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1680706800,Apr 05 2023 - 3:00pm,complete,N/A,KuPS,Inter Turku,Peiman Simani,1,0.00,0.00,1.79,1.07,1,2,3,2,1,1,"42","12,73",10,4,0,0,3,0,0,0,2,1,15,10,8,8,6,2,11,11,55,45,0.00,0.00,2.23,1.63,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.50,3.97,1.31,2.06,3.48,6.60,1.95,1.80,Väre Areena (Kuopio)
1680706800,Apr 05 2023 - 3:00pm,complete,N/A,SJK,Haka,Ville Nevalainen,1,0.00,0.00,1.53,0.77,2,1,3,1,1,0,"2,67","53",7,3,2,0,1,0,1,1,0,1,8,8,4,4,4,4,14,17,58,42,0.00,0.00,1.33,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.30,3.10,1.30,1.95,3.27,6.30,1.75,2.00,OmaSP Stadion (Seinäjoki)
1680706800,Apr 05 2023 - 3:00pm,complete,N/A,Mariehamn,Ilves,Antti Munukka,1,0.00,0.00,0.77,1.14,1,1,2,1,1,0,"36","54",1,3,1,0,0,0,0,1,0,0,9,10,4,5,3,3,13,7,46,54,0.00,0.00,0.97,1.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,3.40,2.63,1.22,1.91,2.85,5.00,1.62,2.20,Wiklöf Holding Arena (Maarianhamina (Mariehamn)- Ahvenanmaa (Åland))
1680706800,Apr 05 2023 - 3:00pm,complete,N/A,VPS,Lahti,Petri Viljanen,1,0.00,0.00,1.93,0.92,0,0,0,0,0,0,"","",5,4,1,0,4,0,1,0,1,3,10,6,0,4,6,2,17,10,43,57,0.00,0.00,0.87,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.40,3.25,1.24,1.85,2.96,5.45,1.70,2.05,Lemonsoft Stadion (Vaasa)
1680706800,Apr 05 2023 - 3:00pm,complete,N/A,KTP,Oulu,Oliver Reitala,1,0.00,0.00,0.92,1.20,0,2,2,1,0,1,"","28,66",9,7,2,0,2,0,0,2,1,1,11,5,3,4,4,1,15,8,51,49,0.00,0.00,1.45,1.14,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,3.40,2.63,1.21,1.84,2.71,4.90,1.62,2.20,Arto Tolsa Areena (Kotka)
1680707700,Apr 05 2023 - 3:15pm,complete,N/A,HJK,Honka,Mohammad Al Emara,1,0.00,0.00,2.14,1.20,2,0,2,1,1,0,"38,54","",7,8,2,0,1,0,0,2,0,1,9,4,6,2,2,2,5,6,47,53,0.00,0.00,1.36,0.76,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.70,3.60,4.50,1.35,2.05,3.60,7.50,1.95,1.80,Bolt Arena (Helsinki)
1681484400,Apr 14 2023 - 3:00pm,complete,N/A,KTP,KuPS,Dennis Antamo,2,0.00,0.00,0.92,2.15,0,0,0,0,0,0,"","",7,5,3,0,2,0,1,2,0,2,6,20,2,7,2,8,13,10,50,50,1.45,0.00,0.85,1.93,1.00,0,50,0,0,0,0,50,0,50,9.00,2.00,5.20,3.95,1.59,1.29,1.81,3.24,6.50,1.80,1.91,Arto Tolsa Areena (Kotka)
1681484400,Apr 14 2023 - 3:00pm,complete,N/A,Haka,Oulu,Mohammad Al Emara,2,0.00,3.00,1.57,1.20,2,2,4,2,2,0,"14,32","66,87",4,14,2,0,3,0,2,0,2,1,8,11,3,7,5,3,10,11,50,50,0.00,1.14,1.10,1.88,1.00,0,50,0,0,0,0,50,0,50,7.00,2.00,2.35,3.30,2.95,1.33,1.89,3.55,6.90,1.83,1.91,Tehtaan kenttä (Valkeakoski)
1681552800,Apr 15 2023 - 10:00am,complete,N/A,Ilves,Inter Turku,Oliver Reitala,2,0.00,3.00,1.31,1.07,2,1,3,3,2,1,"16,44","37",1,6,4,0,1,0,0,4,0,1,11,15,3,4,5,9,19,14,50,50,0.00,1.63,1.11,1.83,1.50,50,50,50,0,0,50,50,0,50,4.00,3.00,2.67,3.25,2.42,1.30,2.02,3.50,6.50,1.85,1.85,Tehtaan kenttä (Valkeakoski)
1681567200,Apr 15 2023 - 2:00pm,complete,N/A,Honka,SJK,Joni Hyytiä,2,0.00,0.00,1.69,1.54,0,0,0,0,0,0,"","",6,3,3,0,1,0,1,2,0,1,9,8,2,4,4,2,11,16,50,50,0.00,0.00,0.99,1.01,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.98,3.30,3.49,1.38,2.11,3.80,6.00,1.95,1.80,Myyrmäen jalkapallostadion (Vantaa)
