timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1396184400,Mar 30 2014 - 1:00pm,complete,13632,Helsingborg,Djurgården,N/A,1,0.00,0.00,1.73,1.53,1,1,2,2,1,1,"19","14",4,4,0,0,1,0,0,0,1,0,5,0,2,0,3,0,3,7,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.88,3.60,4.54,0.00,0.00,0.00,0.00,0.00,0.00,Olympia
1396184400,Mar 30 2014 - 1:00pm,complete,2028,Brommapojkarna,Kalmar,N/A,1,0.00,0.00,0.47,1.00,1,2,3,1,0,1,"55","19,54",6,1,3,1,1,0,1,3,0,1,13,7,8,4,5,3,16,10,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.91,3.28,2.62,0.00,0.00,0.00,0.00,0.00,0.00,Grimsta IP
1396184400,Mar 30 2014 - 1:00pm,complete,3532,Mjällby,Gefle,N/A,1,0.00,0.00,1.33,0.73,2,2,4,4,2,2,"29,43","17,23",4,6,3,0,0,0,1,2,0,0,9,14,7,7,2,7,11,14,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.92,3.50,4.49,0.00,0.00,0.00,0.00,0.00,0.00,Strandvallen
1396193400,Mar 30 2014 - 3:30pm,complete,19383,Malmö FF,Falkenberg,N/A,1,0.00,0.00,2.07,0.73,3,0,3,0,0,0,"74,85,90","",8,4,1,0,2,0,0,1,2,0,12,9,8,6,4,3,11,11,57,43,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.29,5.60,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Swedbank Stadion
1396193400,Mar 30 2014 - 3:30pm,complete,5080,Halmstad,Örebro,N/A,1,0.00,0.00,1.33,1.40,1,2,3,2,1,1,"45","45'2,81",11,3,3,0,2,0,2,1,1,1,11,0,4,0,7,0,12,12,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.56,3.30,2.97,0.00,0.00,0.00,0.00,0.00,0.00,Örjans Vall
1396285200,Mar 31 2014 - 5:00pm,complete,3227,Åtvidaberg,Elfsborg,N/A,1,0.00,0.00,1.87,1.27,2,1,3,1,1,0,"20,66","87",6,5,3,0,2,0,0,3,2,0,8,14,4,6,4,8,12,10,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.34,3.37,2.31,0.00,0.00,0.00,0.00,0.00,0.00,Kopparvallen
1396285200,Mar 31 2014 - 5:00pm,complete,2437,Häcken,Norrköping,N/A,1,0.00,0.00,1.73,0.80,2,0,2,0,0,0,"48,54","",3,2,2,0,1,0,1,1,0,1,8,14,3,6,5,8,18,11,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.82,3.66,4.80,0.00,0.00,0.00,0.00,0.00,0.00,Gamla Ullevi
1396285500,Mar 31 2014 - 5:05pm,complete,30650,AIK,IFK Göteborg,N/A,1,0.00,0.00,1.93,1.40,0,2,2,1,0,1,"","14,86",7,4,0,1,2,0,0,1,0,2,18,9,9,5,9,4,9,13,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.11,3.38,3.84,0.00,0.00,0.00,0.00,0.00,0.00,Friends Arena
1396630800,Apr 04 2014 - 5:00pm,complete,9138,Elfsborg,Häcken,N/A,2,0.00,0.00,2.20,1.33,3,1,4,0,0,0,"72,78,90'3","83",11,5,0,0,3,0,0,0,0,3,17,9,7,0,10,9,14,14,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.07,3.40,3.95,0.00,0.00,0.00,0.00,0.00,0.00,Borås Arena
1396706400,Apr 05 2014 - 2:00pm,complete,3076,Falkenberg,Brommapojkarna,N/A,2,0.00,0.00,1.47,0.33,1,0,1,1,1,0,"12","",4,4,2,0,1,0,1,1,1,0,10,11,4,4,6,7,13,14,42,58,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.59,3.24,2.98,0.00,0.00,0.00,0.00,0.00,0.00,Falkenbergs IP (Falkenberg)
