timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1712404800,Apr 06 2024 - 12:00pm,complete,N/A,Gnistan,Inter Turku,Dennis Antamo,1,0.00,0.00,1.71,0.93,2,1,3,3,2,1,"9,35","4",1,10,1,0,0,0,1,0,0,0,5,10,2,4,3,5,12,7,50,50,0.00,0.00,0.78,1.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.50,3.50,1.98,1.25,1.75,2.90,5.25,1.68,2.05,Mustapekka Areena (Helsinki)
1712412000,Apr 06 2024 - 2:00pm,complete,N/A,Ilves,Lahti,Oskari Hämäläinen,1,0.00,0.00,2.29,0.50,0,0,0,0,0,0,"","",12,3,2,1,2,0,0,3,1,1,25,5,5,3,16,2,17,11,50,50,0.00,0.00,2.37,0.73,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.67,4.05,4.90,1.22,1.79,2.84,5.20,1.77,1.98,Tammelan Stadion (Tampere)
1712412000,Apr 06 2024 - 2:00pm,complete,N/A,SJK,Oulu,Mohammad Al Emara,1,0.00,0.00,1.57,0.54,2,1,3,1,1,0,"9,68","49",6,4,2,0,1,0,0,2,0,1,18,9,6,3,9,5,15,19,50,50,0.00,0.00,1.95,1.24,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.78,3.80,4.45,1.24,1.86,2.93,5.45,1.75,2.01,OmaSP Stadion (Seinäjoki)
1712412000,Apr 06 2024 - 2:00pm,complete,N/A,Mariehamn,EIF,Petri Viljanen,1,0.00,0.00,1.23,0.64,3,2,5,4,2,2,"6,9,84","8,18",4,0,3,0,5,0,1,2,1,4,11,9,0,2,7,4,11,17,50,50,0.00,0.00,1.18,0.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.75,3.55,4.30,1.22,1.76,2.75,4.90,1.68,2.05,Wiklöf Holding Arena (Maarianhamina (Mariehamn)- Ahvenanmaa (Åland))
1712412000,Apr 06 2024 - 2:00pm,complete,N/A,Haka,VPS,Peiman Simani,1,0.00,0.00,1.44,1.43,1,2,3,2,0,2,"68","8,18",6,4,1,1,1,0,1,1,0,1,11,2,3,2,7,0,11,10,50,50,0.00,0.00,1.39,0.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.44,3.35,2.94,1.28,2.03,3.28,6.30,1.77,1.98,Tehtaan kenttä (Valkeakoski)
1712419200,Apr 06 2024 - 4:00pm,complete,N/A,KuPS,HJK,Oliver Reitala,1,0.00,0.00,2.57,1.38,3,1,4,1,1,0,"25,66,77","90'7",8,5,2,0,1,0,1,1,0,1,11,9,5,7,3,1,11,16,50,50,0.00,0.00,1.32,1.40,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.31,3.41,2.25,1.31,2.00,3.50,6.70,1.83,1.91,Väre Areena (Kuopio)
1712847600,Apr 11 2024 - 3:00pm,complete,N/A,HJK,Lahti,Joona Manninen,2,0.00,1.00,1.93,0.50,4,0,4,2,2,0,"20,44,57,69","",4,4,2,0,1,0,1,1,1,0,33,13,9,2,15,9,14,7,50,50,0.00,0.73,2.63,1.16,0.00,0,0,0,0,0,0,0,0,0,3.00,2.00,1.47,4.30,6.00,1.20,1.67,2.60,4.33,1.80,1.85,Bolt Arena (Helsinki)
1712934000,Apr 12 2024 - 3:00pm,complete,N/A,Haka,EIF,Oskari Hämäläinen,2,0.00,0.00,1.44,0.64,2,1,3,1,1,0,"4,46","78",1,4,3,0,1,0,1,2,0,1,9,20,5,6,3,9,14,12,50,50,1.39,0.98,1.14,1.90,4.00,100,100,100,50,50,100,100,0,100,6.00,7.00,1.77,3.89,4.45,1.25,1.81,3.00,6.00,1.80,1.95,Tehtaan kenttä (Valkeakoski)
1712937600,Apr 12 2024 - 4:00pm,complete,N/A,VPS,SJK,Ville Nevalainen,2,0.00,0.00,1.36,1.47,1,1,2,0,0,0,"46","65",4,7,1,0,1,0,1,0,0,1,18,15,6,3,8,7,14,9,50,50,0.00,0.00,1.66,1.41,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.48,3.19,1.29,1.84,3.00,5.50,1.67,2.10,Lemonsoft Stadion (Vaasa)
1712941200,Apr 12 2024 - 5:00pm,complete,N/A,Inter Turku,Oulu,Peiman Simani,2,0.00,0.00,2.00,0.54,3,3,6,2,1,1,"13,60,78","3,69,90'6",5,4,3,0,4,0,1,2,0,4,11,16,6,6,4,7,13,8,50,50,0.00,1.24,1.37,1.67,1.50,50,50,50,0,0,0,50,50,50,4.00,1.00,1.70,3.60,4.10,1.20,1.65,2.60,4.50,1.65,2.10,Veritas Stadion (Turku (Åbo))
1713006000,Apr 13 2024 - 11:00am,complete,N/A,Ilves,Gnistan,Petri Viljanen,2,1.00,0.00,2.29,1.13,4,6,10,2,2,0,"36,40,66,81","60,68,73,78,85,90'4",6,5,3,0,4,0,1,2,1,3,10,9,5,3,4,5,9,18,50,50,2.37,0.00,1.40,1.02,0.00,0,0,0,0,0,0,0,0,0,12.00,3.00,1.73,3.50,4.50,1.30,1.90,3.20,6.50,1.80,1.95,Tammelan Stadion (Tampere)
