timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1743854400,Apr 05 2025 - 12:00pm,complete,N/A,Ilves,HJK,N/A,1,0.00,0.00,2.22,1.78,3,2,5,3,1,2,"38,68,77","4,14",3,2,0,0,2,0,0,0,1,1,10,8,5,5,5,3,12,15,50,50,0.00,0.00,1.34,1.22,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.63,3.43,2.65,1.25,1.85,2.95,5.50,1.67,2.10,N/A
1743861600,Apr 05 2025 - 2:00pm,complete,N/A,Inter Turku,KuPS,N/A,1,0.00,0.00,2.11,1.25,1,1,2,0,0,0,"76","53",7,1,1,0,2,0,0,1,1,1,16,4,2,3,14,1,7,12,50,50,0.00,0.00,1.57,0.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.30,2.70,1.33,2.05,3.55,6.75,1.91,1.91,Veritas Stadion
1743861600,Apr 05 2025 - 2:00pm,complete,N/A,Mariehamn,Jaro,N/A,1,0.00,0.00,0.89,1.30,0,2,2,1,0,1,"","6,55",7,3,2,0,1,0,1,1,0,1,8,6,4,4,4,2,11,11,58,42,0.00,0.00,1.46,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.09,3.47,3.28,1.40,1.92,4.20,7.90,1.95,1.80,N/A
1743861600,Apr 05 2025 - 2:00pm,complete,N/A,KTP,SJK,N/A,1,0.00,0.00,0.89,1.38,0,1,1,0,0,0,"","73",4,5,2,0,1,0,1,1,0,1,12,19,4,8,8,11,11,10,50,50,0.00,0.00,1.44,2.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.20,3.71,1.79,1.20,1.54,2.55,3.95,1.57,2.25,Arto Tolsa Areena
1743861600,Apr 05 2025 - 2:00pm,complete,N/A,VPS,Oulu,N/A,1,0.00,0.00,1.11,0.78,4,3,7,2,0,2,"57,69,73,90'1","33,41,90",7,2,0,0,2,1,0,0,2,1,18,9,6,3,12,6,12,10,50,50,0.00,0.00,2.04,1.01,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.75,3.74,4.33,1.25,1.77,2.95,5.30,1.75,2.00,N/A
1743868800,Apr 05 2025 - 4:00pm,complete,N/A,Haka,Gnistan,N/A,1,0.00,0.00,1.00,1.00,3,2,5,1,1,0,"19,71,90'1","56,90'10",4,11,3,0,2,0,1,2,0,2,15,14,5,5,10,9,11,9,50,50,0.00,0.00,1.70,1.68,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.51,3.41,2.64,1.25,1.80,2.95,5.30,1.67,2.10,Tehtaan kenttä
1744383600,Apr 11 2025 - 3:00pm,complete,N/A,KTP,VPS,N/A,2,0.00,0.00,0.89,1.22,2,2,4,2,1,1,"34,65","39,90'5",4,7,3,0,2,0,0,3,1,1,12,20,6,5,6,15,11,16,50,50,1.44,0.00,1.47,2.12,0.50,0,0,0,0,0,0,0,0,50,4.00,2.00,3.12,3.25,1.95,1.20,1.68,2.62,4.33,1.55,2.46,Arto Tolsa Areena
1744390800,Apr 11 2025 - 5:00pm,complete,N/A,SJK,HJK,N/A,2,0.00,0.00,2.00,1.78,1,0,1,0,0,0,"60","",7,6,2,0,1,1,1,1,2,0,18,13,7,4,11,9,5,10,50,50,0.00,1.22,1.92,1.54,2.50,50,50,50,50,50,50,50,50,50,2.00,2.00,3.00,3.35,2.20,1.17,1.65,2.63,4.50,1.56,2.25,OmaSP Stadion
1744457400,Apr 12 2025 - 11:30am,complete,N/A,Ilves,Jaro,N/A,2,3.00,3.00,2.22,1.30,2,1,3,2,2,0,"15,23","81",4,3,1,0,3,0,0,1,1,2,8,7,5,2,3,5,13,13,62,38,1.34,1.03,1.37,0.85,3.50,50,100,50,50,50,50,100,50,100,6.00,1.00,1.24,4.80,7.96,1.15,1.60,2.50,3.95,1.80,1.85,N/A
1744459200,Apr 12 2025 - 12:00pm,complete,N/A,Haka,Mariehamn,N/A,2,3.00,0.00,1.00,1.11,0,1,1,1,0,1,"","28",7,7,2,0,2,0,1,1,1,1,12,7,6,4,6,3,16,20,62,38,1.70,0.00,1.67,0.92,2.50,50,50,50,50,50,0,50,50,50,4.00,3.00,1.68,3.63,4.15,1.29,1.79,2.95,5.50,1.80,2.10,Tehtaan kenttä
1744466400,Apr 12 2025 - 2:00pm,complete,N/A,Inter Turku,Gnistan,N/A,2,1.00,0.00,2.11,1.00,3,0,3,1,1,0,"89,90'2,37","",12,3,2,0,2,0,1,1,1,1,8,2,5,2,3,0,15,8,49,51,1.57,1.68,1.25,0.56,3.50,100,100,50,50,50,0,50,100,100,18.00,3.00,1.70,3.60,4.00,1.21,1.83,2.77,4.75,1.63,1.98,Veritas Stadion
1744474980,Apr 12 2025 - 4:23pm,complete,N/A,KuPS,Oulu,N/A,2,0.00,0.00,2.40,0.78,1,0,1,1,1,0,"23","",1,6,2,0,1,0,0,2,1,0,7,7,4,5,3,2,11,17,57,43,0.00,1.01,0.88,1.07,3.50,50,50,50,50,50,50,50,50,50,2.00,3.00,1.55,3.95,5.75,1.25,1.77,3.02,6.00,1.98,1.85,Savon Sanomat Areena
1745064000,Apr 19 2025 - 12:00pm,complete,N/A,VPS,Inter Turku,N/A,3,3.00,0.00,1.11,2.33,0,2,2,1,0,1,"","57,31",10,7,1,0,1,0,1,0,0,1,8,7,4,6,4,1,10,7,45,55,2.04,0.00,1.10,1.31,3.50,50,50,50,50,50,50,50,50,50,7.00,0.00,2.91,3.52,2.35,1.24,1.67,2.80,4.60,1.59,2.25,N/A
1745071200,Apr 19 2025 - 2:00pm,complete,N/A,Haka,Oulu,N/A,3,1.50,0.00,1.00,0.78,2,1,3,1,0,1,"77,56","19",5,3,4,0,3,0,2,2,1,2,10,5,4,2,6,3,17,12,50,50,1.68,1.04,1.33,0.65,3.50,50,50,50,50,50,25,100,50,50,9.50,4.50,2.30,3.38,2.95,1.25,1.80,3.00,5.65,1.60,2.05,Tehtaan kenttä
1745071200,Apr 19 2025 - 2:00pm,complete,N/A,Mariehamn,SJK,N/A,3,0.00,3.00,0.89,1.38,1,2,3,1,1,0,"45","57,84",4,7,0,0,2,0,0,0,0,2,5,14,1,4,4,10,7,12,38,62,1.46,2.39,0.53,1.81,1.50,0,50,0,0,0,0,50,0,100,12.00,3.00,4.50,3.78,1.72,1.22,1.70,2.69,4.20,1.56,2.15,N/A
1745071200,Apr 19 2025 - 2:00pm,complete,N/A,KTP,Ilves,N/A,3,0.50,0.00,0.89,1.78,0,5,5,1,0,1,"","64,27,55,72,57",4,5,1,0,3,0,1,0,1,2,8,18,2,8,6,10,7,7,46,54,1.46,0.00,1.07,2.18,1.25,25,25,25,25,0,25,25,25,50,4.00,2.50,4.10,3.86,1.76,1.18,1.60,2.35,4.20,1.58,2.20,Arto Tolsa Areena
1745078400,Apr 19 2025 - 4:00pm,complete,N/A,KuPS,Jaro,N/A,3,3.00,1.50,2.40,1.30,1,0,1,0,0,0,"84","",6,2,4,0,2,0,1,3,1,1,6,7,2,5,4,2,11,8,61,39,0.88,0.94,1.21,1.18,1.75,25,50,25,0,0,25,100,0,50,4.00,4.00,1.50,3.70,5.25,1.30,1.92,2.87,6.35,1.91,1.91,Savon Sanomat Areena
1745337600,Apr 22 2025 - 4:00pm,complete,N/A,HJK,Gnistan,N/A,3,0.00,0.00,1.78,1.00,0,1,1,0,0,0,"","59",8,4,2,0,1,0,0,2,0,1,14,8,3,4,11,4,10,12,50,50,0.00,1.12,1.53,1.02,2.00,25,50,50,25,25,0,50,50,50,7.00,2.00,1.43,4.40,6.50,1.16,1.52,2.40,3.98,1.73,2.05,N/A
1745420400,Apr 23 2025 - 3:00pm,complete,N/A,KuPS,Mariehamn,N/A,15,3.00,3.00,2.40,1.11,4,1,5,2,2,0,"43,80,37,83","72",6,1,1,0,0,0,0,1,0,0,19,9,6,2,13,7,11,11,50,50,1.05,0.92,2.22,0.88,1.00,0,0,0,0,0,0,75,0,25,10.50,5.00,1.29,4.50,7.50,1.20,1.80,2.95,5.50,2.20,1.75,Savon Sanomat Areena
