timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1593617400,Jul 01 2020 - 3:30pm,complete,1500,Haka,Honka,Oskari Hämäläinen,1,0.00,0.00,0.45,1.64,1,1,2,1,1,0,"39","59",4,6,0,0,3,1,0,0,0,4,7,10,5,4,2,6,12,7,47,53,0.00,0.00,1.21,1.30,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.35,3.20,2.20,1.37,2.15,3.95,7.75,1.87,1.87,Tehtaan kenttä (Valkeakoski)
1593617400,Jul 01 2020 - 3:30pm,complete,1928,Lahti,HJK,Mohammad Al Emara,1,0.00,0.00,1.55,2.27,0,4,4,2,0,2,"","34,36,64,78",5,3,3,0,1,0,2,1,1,0,4,9,2,6,2,3,10,17,51,49,0.00,0.00,0.78,1.33,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,7.50,4.30,1.43,1.27,1.87,3.20,6.00,2.10,1.69,Lahden Stadion (Lahti)
1593617400,Jul 01 2020 - 3:30pm,complete,1854,HIFK,KuPS,Antti Munukka,1,0.00,0.00,1.36,1.73,0,3,3,3,0,3,"","3,7,14",9,6,2,0,1,0,1,1,1,0,8,12,2,7,6,5,11,15,56,44,0.00,0.00,0.83,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.15,3.25,1.91,1.33,2.08,3.75,8.00,1.91,1.91,Bolt Arena (Helsinki)
1593617400,Jul 01 2020 - 3:30pm,complete,2063,Ilves,Mariehamn,Ville Nevalainen,1,0.00,0.00,1.73,1.00,4,3,7,1,0,1,"51,64,66,80","21,62,90'1",7,4,1,0,2,0,0,1,1,1,30,9,10,6,20,3,9,15,50,50,0.00,0.00,3.16,1.45,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.54,3.95,6.00,1.39,2.20,4.15,8.25,2.25,1.59,Ratinan Stadion (Tampere (Tammerfors))
1593617400,Jul 01 2020 - 3:30pm,complete,2298,SJK,TPS,Petri Viljanen,1,0.00,0.00,1.27,0.45,1,0,1,1,1,0,"11","",4,6,0,0,1,1,0,0,0,2,9,14,4,3,5,11,7,19,49,51,0.00,0.00,1.41,1.70,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.20,3.15,1.33,2.10,3.75,8.00,1.80,1.95,OmaSP Stadion (Seinäjoki)
1593702000,Jul 02 2020 - 3:00pm,complete,1487,Inter Turku,RoPS,Mattias Gestranius,1,0.00,0.00,2.55,0.27,3,1,4,1,1,0,"27,81,88","67",10,1,2,0,3,0,2,0,1,2,23,7,11,4,12,3,8,15,59,41,0.00,0.00,2.67,0.89,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.33,4.85,9.25,1.29,1.91,3.30,6.35,2.30,1.57,Veritas Stadion (Turku (Åbo))
1594135800,Jul 07 2020 - 3:30pm,complete,1826,KuPS,Inter Turku,Petri Viljanen,2,0.00,0.00,2.00,1.18,1,0,1,0,0,0,"69","",12,1,1,0,2,0,1,0,0,2,17,6,2,0,15,6,19,16,58,42,0.00,0.00,1.80,0.62,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.45,3.30,1.28,1.87,3.25,6.15,1.74,2.00,Savon Sanomat Areena (Kuopio)
1594135800,Jul 07 2020 - 3:30pm,complete,1240,TPS,Ilves,Joni Hyytiä,2,0.00,0.00,1.45,1.55,0,1,1,0,0,0,"","68",8,4,2,0,1,1,0,2,2,0,10,10,4,5,6,5,17,9,54,46,0.00,0.00,1.38,1.30,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.92,3.25,1.97,1.39,2.21,4.06,7.15,1.91,1.80,Veritas Stadion (Turku (Åbo))
1594222200,Jul 08 2020 - 3:30pm,complete,1452,Lahti,SJK,Ville Nevalainen,2,0.00,0.00,1.55,1.36,0,0,0,0,0,0,"","",7,5,1,0,2,0,0,1,1,1,10,6,4,2,6,4,8,9,47,53,0.78,0.00,1.41,1.23,2.00,0,50,50,50,0,50,50,50,50,5.00,3.00,2.70,3.30,2.55,1.40,2.25,4.25,8.25,1.95,1.80,Lahden Stadion (Lahti)
1594222200,Jul 08 2020 - 3:30pm,complete,2430,HJK,Haka,Jari Järvinen,2,0.00,0.00,2.09,1.55,3,1,4,1,1,0,"10,54,81","56",13,2,0,0,2,1,0,0,0,3,15,5,9,4,6,1,7,8,61,39,0.00,0.00,2.14,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.34,5.35,7.75,1.19,1.62,2.55,4.55,1.91,1.80,Bolt Arena (Helsinki)
